策略,日期,时段序号,时间标签,电价_元每kWh,实际负荷_kWh,实际光伏_kWh,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,充电量_kWh,放电量_kWh,期末SOC_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元,期初SOC_kWh
方法D_动态分位数加小时滚动,2025-09-08,23,04:00:00,0.4378,593.3233333333333,0.0,702.9736666666666,565.3602536090347,0.0,137.613413057632,0.0,0.0,9300.0,27.96307972429861,0.0,307.7618712666667,-30.123576118315643,61.21118151648966,338.84947666484067,9300.0
方法D_动态分位数加小时滚动,2025-09-08,24,04:10:00,0.4401,593.6713166666666,0.0,693.28656,557.873634375,0.0,135.41292562499996,0.0,0.0,9300.0,35.79768229166655,0.0,305.115415056,-29.79761428378124,78.77279988281224,354.09060065503104,9300.0
方法D_动态分位数加小时滚动,2025-09-08,25,04:20:00,0.4389,598.61355,0.00325,705.1985291666666,573.4953114443686,0.0,131.70321772229806,0.0,0.0,9300.0,25.1149885556315,0.0,309.51163445124996,-28.90227112915831,55.114842385333326,335.72420570742497,9300.0
方法D_动态分位数加小时滚动,2025-09-08,26,04:30:00,0.4364,614.9266666666666,0.0,708.5067499999999,580.4116107926636,0.0,128.09513920733627,0.0,0.0,9300.0,34.515055874003,0.0,309.1923457,-27.950359375040776,75.31185191707453,356.55383824203375,9300.0
方法D_动态分位数加小时滚动,2025-09-08,27,04:40:00,0.4393,655.0989999999999,0.0,707.9208591666666,583.3349532767694,0.0,124.58590588989716,0.0,0.0,9300.0,71.76404672323054,0.0,310.9896334319166,-27.365294228715914,157.6297286275759,441.2540678307766,9300.0
方法D_动态分位数加小时滚动,2025-09-08,28,04:50:00,0.4422,644.4512,0.045149999999999996,701.6987858333333,580.5259759792233,0.0,121.17280985411003,0.0,0.0,9300.0,63.88007402077665,0.0,310.29120309549995,-26.791308258743726,141.23884365993715,424.7387384966934,9300.0
方法D_动态分位数加小时滚动,2025-09-08,29,05:00:00,0.4395,606.395,0.0,684.0705833333333,566.2173659644578,0.0,117.85321736887545,0.0,0.0,9300.0,40.177634035542155,0.0,300.64902137499996,-25.89824451681038,88.29035079310388,363.04112765129344,9300.0
方法D_动态分位数加小时滚动,2025-09-08,30,05:10:00,0.4333,636.3860333333333,0.0,684.5057483333334,583.5329779861112,0.0,100.9727703472222,-0.0,0.0,9300.0,52.85305534722215,0.0,296.5963407528334,-21.87575069572569,114.5061444097568,389.2267344668645,9300.0
方法D_动态分位数加小时滚动,2025-09-08,31,05:20:00,0.4439,642.4671666666666,0.6289333333333333,676.8535833333332,578.647014826784,0.0,98.20656850654916,0.0,0.0,9300.0,63.19121850654926,0.0,300.4553056416666,-21.796947880028586,140.2529094752861,418.9112672369241,9300.0
方法D_动态分位数加小时滚动,2025-09-08,32,05:30:00,0.4301,603.0466666666666,0.0,1493.757708333333,1398.2415601216298,0.0,95.51614821170324,833.3333333333333,0.0,10050.0,38.138439878370036,0.0,642.4651903541666,-20.54074767292678,82.01671495843476,703.9411576396747,9300.0
方法D_动态分位数加小时滚动,2025-09-08,33,05:40:00,0.3713,605.2051666666666,0.0,1430.4736508333333,1337.574217445722,0.0,92.89943338761123,833.3333333333333,0.0,10800.0,100.96428255427782,0.0,531.1348665544167,-17.246779808410025,187.44019056201677,701.3282773080234,10050.0
方法D_动态分位数加小时滚动,2025-09-08,34,05:50:00,0.5708,692.65085,10.495366666666666,647.6170400000001,557.2626351656374,0.0,90.35440483436264,0.0,0.0,10800.0,124.89284816769589,0.0,369.65980643200004,-25.787147139727097,356.4441886706041,700.3168479628771,10800.0
方法D_动态分位数加小时滚动,2025-09-08,35,06:00:00,0.9099,808.14,46.856249999999996,0.0,0.0,0.0,0.0,0.0,653.2549429975825,10074.16117444713,108.02880700241747,0.0,0.0,0.0,491.4770574574983,491.4770574574983,10800.0
方法D_动态分位数加小时滚动,2025-09-08,36,06:10:00,0.9368,839.1555666666666,92.81716666666667,0.0,0.0,0.0,0.0,0.0,670.7827886111111,9328.846964879229,75.55561138888879,0.0,0.0,0.0,353.9024837455551,353.9024837455551,10074.16117444713
方法D_动态分位数加小时滚动,2025-09-08,37,06:20:00,0.8758,807.6317333333333,147.15916666666666,0.0,0.0,0.0,0.0,0.0,595.6328966960095,8667.032635216996,64.83966997065704,0.0,0.0,0.0,283.9329148015072,283.9329148015072,9328.846964879229
方法D_动态分位数加小时滚动,2025-09-08,38,06:30:00,0.8759,777.3766666666667,205.29375,0.0,0.0,0.0,0.0,0.0,594.9343680232,8005.994448524551,0.0,22.851451356533403,0.0,0.0,0.0,0.0,8667.032635216996
方法D_动态分位数加小时滚动,2025-09-08,39,06:40:00,0.8601,793.3159166666666,259.97695,0.0,0.0,0.0,0.0,0.0,513.3855770657103,7435.566029562651,19.953389600956257,0.0,0.0,0.0,85.80955197891237,85.80955197891237,8005.994448524551
方法D_动态分位数加小时滚动,2025-09-08,40,06:50:00,0.8442,799.1365000000001,318.81826666666666,0.0,0.0,0.0,0.0,0.0,454.5841592601774,6930.472519273565,25.73407407315608,0.0,0.0,0.0,108.62352666279182,108.62352666279182,7435.566029562651
方法D_动态分位数加小时滚动,2025-09-08,41,07:00:00,0.8334,791.2333333333332,381.9625,0.0,0.0,0.0,0.0,0.0,400.919855900492,6485.006012717463,8.350977432841205,0.0,0.0,0.0,34.7985229626493,34.7985229626493,6930.472519273565
方法D_动态分位数加小时滚动,2025-09-08,42,07:10:00,0.8092,818.7199499999999,442.11676666666665,0.0,0.0,0.0,0.0,0.0,366.06267527777777,6078.269706853265,10.540508055555506,0.0,0.0,0.0,42.64689559277758,42.64689559277758,6485.006012717463
方法D_动态分位数加小时滚动,2025-09-08,43,07:20:00,0.7972,831.2196,506.73484999999994,0.0,0.0,0.0,0.0,0.0,285.6387638049511,5760.893302625542,38.84598619504902,0.0,0.0,0.0,154.8401009734654,154.8401009734654,6078.269706853265
方法D_动态分位数加小时滚动,2025-09-08,44,07:30:00,0.7644,798.7216666666666,575.6875,0.0008094316873211937,0.0,0.0,0.0008094316873211937,0.0,258.26430893787784,5473.932959361233,0.0,35.23014227121121,0.0006187295817883204,-0.0003093647908941602,0.0,0.0003093647908941602,5760.893302625542
方法D_动态分位数加小时滚动,2025-09-08,45,07:40:00,0.6899,765.2147666666666,638.2208833333333,214.43448666666663,0.00028764711299800183,0.0,214.43419901955363,0.0,201.3866254441287,5250.17004220109,0.0,74.39302975790827,147.9383523513333,-73.96907695179502,0.0,73.96927539953828,5473.932959361233
方法D_动态分位数加小时滚动,2025-09-08,46,07:50:00,0.86,876.0065166666666,687.1792333333333,0.0,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,289.6264565250367,4928.362868284383,0.0,100.7991731917034,0.0,7.332801033044234e-14,0.0,7.332801033044234e-14,5250.17004220109
方法D_动态分位数加小时滚动,2025-09-08,47,08:00:00,1.1617,1067.1283333333333,728.31875,0.0,0.0,0.0,0.0,0.0,453.9589825634024,4423.963998769491,0.0,115.1493992300691,0.0,0.0,0.0,0.0,4928.362868284383
方法D_动态分位数加小时滚动,2025-09-08,48,08:10:00,1.1683,1114.6829666666665,776.1674166666667,0.0,0.0,0.0,0.0,0.0,363.41791569444433,4020.166314664553,0.0,24.90236569444437,0.0,0.0,0.0,0.0,4423.963998769491
方法D_动态分位数加小时滚动,2025-09-08,49,08:20:00,1.0956,1088.9793666666665,832.6417333333334,0.0,0.0,0.0,0.0,0.0,274.8310019781227,3714.798534688861,0.0,18.493368644789598,0.0,0.0,0.0,0.0,4020.166314664553
方法D_动态分位数加小时滚动,2025-09-08,50,08:30:00,1.0849,1080.105,892.96875,0.0,0.0,0.0,0.0,0.0,299.26011700158074,3382.2872935759933,0.0,112.12386700158072,0.0,0.0,0.0,0.0,3714.798534688861
方法D_动态分位数加小时滚动,2025-09-08,51,08:40:00,1.061,1106.3924,951.7949333333332,0.0,0.0,0.0,0.0,0.0,247.0037043237167,3107.838733216308,0.0,92.40623765705004,0.0,0.0,0.0,0.0,3382.2872935759933
方法D_动态分位数加小时滚动,2025-09-08,52,08:50:00,1.043,1125.9505833333333,1013.5647333333333,0.0,0.0,0.0,0.0,0.0,175.38885230451822,2912.962230655732,0.0,63.003002304518304,0.0,0.0,0.0,0.0,3107.838733216308
方法D_动态分位数加小时滚动,2025-09-08,53,09:00:00,1.036,1114.6216666666664,1051.00625,0.0,0.0,0.0,0.0,0.0,141.99993884791877,2755.1845208247114,0.0,78.38452218125212,0.0,0.0,0.0,0.0,2912.962230655732
方法D_动态分位数加小时滚动,2025-09-08,54,09:10:00,1.0147,1085.6038166666667,1033.5398,0.0,0.0,0.0,0.0,0.0,80.30845624999994,2665.952902769156,0.0,28.244439583333133,0.0,0.0,0.0,0.0,2755.1845208247114
方法D_动态分位数加小时滚动,2025-09-08,55,09:20:00,0.9922,1071.18975,1049.2805666666666,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,43.54545080258288,2617.569068544064,0.0,21.63626746924956,0.0,4.230003014527028e-14,0.0,4.230003014527028e-14,2665.952902769156
方法D_动态分位数加小时滚动,2025-09-08,56,09:30:00,0.97,1070.55,1105.1999999999998,0.0,0.0,0.0,0.0,0.0,60.575084654477905,2550.2634189279775,0.0,95.22508465447777,0.0,0.0,0.0,0.0,2617.569068544064
方法D_动态分位数加小时滚动,2025-09-08,57,09:40:00,0.9422,1057.693083333333,1118.7218666666665,0.0,0.0,0.0,0.0,0.0,0.6012985773604242,2549.595309397577,0.0,61.63008191069389,0.0,0.0,0.0,0.0,2550.2634189279775
方法D_动态分位数加小时滚动,2025-09-08,58,09:50:00,0.9569,1054.8150166666665,1094.94735,0.0,0.0,0.0,0.0,76.0941206137518,0.0,2618.0800179499533,35.961787280418335,0.0,0.0,0.0,172.0591712431615,172.0591712431615,2549.595309397577
方法D_动态分位数加小时滚动,2025-09-08,59,10:00:00,0.9977,1066.23,1087.0437499999998,0.0,0.0,0.0,0.0,97.52938133345246,0.0,2705.8564611500606,76.71563133345266,0.0,0.0,0.0,382.6959269069286,382.6959269069286,2618.0800179499533
方法D_动态分位数加小时滚动,2025-09-08,60,10:10:00,0.9919,1071.0284666666666,1146.2357833333333,0.0,0.0,0.0,0.0,134.9000817361111,0.0,2827.2665347125608,59.69276506944445,0.0,0.0,0.0,296.04626836190977,296.04626836190977,2705.8564611500606
方法D_动态分位数加小时滚动,2025-09-08,61,10:20:00,0.9588,1068.9654666666665,1217.3518666666666,0.0,0.0,0.0,0.0,136.57587269167269,0.0,2950.1848201350663,0.0,11.810527308327408,0.0,0.0,0.0,0.0,2827.2665347125608
方法D_动态分位数加小时滚动,2025-09-08,62,10:30:00,0.9549,1069.7333333333331,1242.7624999999998,0.0,0.0,0.0,0.0,161.3002564923065,0.0,3095.355050978142,0.0,11.728910174360209,0.0,0.0,0.0,0.0,2950.1848201350663
方法D_动态分位数加小时滚动,2025-09-08,63,10:40:00,0.9839,1078.1286333333333,1222.4207666666666,0.0,0.0,0.0,0.0,225.26746293260385,0.0,3298.0957676174858,80.97532959927048,0.0,0.0,0.0,398.3581339636111,398.3581339636111,3095.355050978142
方法D_动态分位数加小时滚动,2025-09-08,64,10:50:00,0.799,1064.0650333333333,1280.3826666666666,0.0,0.0,0.0,0.0,227.47166106738533,0.0,3502.8202625781328,11.154027734051994,0.0,0.0,0.0,44.56034079753771,44.56034079753771,3298.0957676174858
方法D_动态分位数加小时滚动,2025-09-08,65,11:00:00,0.5025,1044.4499999999998,1376.5625,699.5939166666662,0.0,0.0,699.5939166666662,216.29052274804508,0.0,3697.4817330513733,0.0,115.8219772519551,351.5459431249997,-175.77297156249986,0.0,175.77297156249986,3502.8202625781328
方法D_动态分位数加小时滚动,2025-09-08,66,11:10:00,0.4662,1068.0034666666666,1355.88755,651.0352883333333,562.808738611111,0.0,88.22654972222222,833.3333333333333,0.0,4447.481733051373,0.0,17.359488611111146,303.512651421,-20.56560874025,0.0,282.94704268075,3697.4817330513733
方法D_动态分位数加小时滚动,2025-09-08,67,11:20:00,0.5007,1089.7113833333333,1374.1879833333332,650.302120833333,0.0,0.0,650.302120833333,268.84074976036067,0.0,4689.438407835698,0.0,15.635850239639296,325.60627190124984,-162.80313595062492,0.0,162.80313595062492,4447.481733051373
方法D_动态分位数加小时滚动,2025-09-08,68,11:30:00,0.4827,1087.5949999999998,1468.1875,692.8578541666667,0.0,0.0,692.8578541666667,223.93421928537666,0.0,4890.979205192537,0.0,156.65828071462354,334.44248620625,-167.221243103125,0.0,167.221243103125,4689.438407835698
方法D_动态分位数加小时滚动,2025-09-08,69,11:40:00,0.4785,1076.3552833333333,1499.2726166666666,634.0554083333336,367.8945975369361,0.0,266.1608107963975,648.3448668308827,0.0,5474.489585340331,0.0,142.46706403938674,303.3955128875001,-63.678973983038105,0.0,239.716538904462,4890.979205192537
方法D_动态分位数加小时滚动,2025-09-08,70,11:50:00,0.4662,1031.8931666666667,1428.0336499999999,612.3565449999996,533.4079595216779,0.0,78.94858547832177,833.3333333333333,0.0,6224.489585340331,0.0,96.21510952167773,285.4806212789998,-18.402915274996804,0.0,267.077706004003,5474.489585340331
方法D_动态分位数加小时滚动,2025-09-08,71,12:00:00,0.4432,983.7616666666665,1347.9937499999999,673.1587291666674,596.3729814684476,0.0,76.78574769821978,833.3333333333333,0.0,6974.489585340331,0.0,127.2717314684478,298.343948766667,-17.015721689925503,0.0,281.3282270767415,6224.489585340331
方法D_动态分位数加小时滚动,2025-09-08,72,12:10:00,0.4411,996.2929333333333,1390.6236833333332,716.3334675000006,585.5775239583334,0.0,130.7559435416672,833.3333333333333,0.0,7724.489585340331,0.0,146.57494062500007,315.97469251425025,-28.8382233481147,0.0,287.13646916613556,6974.489585340331
方法D_动态分位数加小时滚动,2025-09-08,73,12:20:00,0.4551,1019.2724833333333,1422.5206666666666,689.1162741666666,135.3253054759042,0.0,553.7909686907624,406.7161807407683,0.0,8090.534148007023,0.0,131.85730806846902,313.61681637324995,-126.01513492558298,0.0,187.60168144766698,7724.489585340331
方法D_动态分位数加小时滚动,2025-09-08,74,12:30:00,0.4463,1014.4316666666666,1404.8125,652.3384791666667,528.6486562575884,0.0,123.68982290907832,833.3333333333343,0.0,8840.534148007024,0.0,85.6961562575874,291.13866325208335,-27.601383982160826,0.0,263.5372792699225,8090.534148007023
方法D_动态分位数加小时滚动,2025-09-08,75,12:40:00,0.4113,993.3084333333333,1420.2019666666665,712.9093275,592.6080519649026,0.0,120.30127553509737,833.3333333333333,0.0,9590.534148007024,0.0,186.16825196490265,293.21960640075,-24.739957313792775,0.0,268.47964908695724,8840.534148007024
方法D_动态分位数加小时滚动,2025-09-08,76,12:50:00,0.5682,999.3322666666666,1394.96955,31.58257617487026,0.0,0.0,31.58257617487026,187.30999335491003,0.0,9759.113142026443,0.0,208.32728997842344,17.94521978256128,-8.97260989128064,0.0,8.97260989128064,9590.534148007024
方法D_动态分位数加小时滚动,2025-09-08,77,13:00:00,0.8279,1033.4633333333331,1326.6812499999999,0.0,0.0,0.0,0.0,186.93054738065257,0.0,9927.35063466903,0.0,106.28736928601415,0.0,0.0,0.0,0.0,9759.113142026443
方法D_动态分位数加小时滚动,2025-09-08,78,13:10:00,0.8636,1055.2064999999998,1295.48805,0.0,0.0,0.0,0.0,0.0,0.0,9927.35063466903,0.0,240.28155000000015,0.0,0.0,0.0,0.0,9927.35063466903
方法D_动态分位数加小时滚动,2025-09-08,79,13:20:00,0.8416,1058.2271333333333,1265.2335666666665,0.0,0.0,0.0,0.0,-3.157967714489334e-13,0.0,9927.35063466903,0.0,207.00643333333355,0.0,0.0,0.0,0.0,9927.35063466903
方法D_动态分位数加小时滚动,2025-09-08,80,13:30:00,0.8618,1045.915,1215.725,0.0,0.0,0.0,0.0,0.0,0.0,9927.35063466903,0.0,169.80999999999995,0.0,0.0,0.0,0.0,9927.35063466903
方法D_动态分位数加小时滚动,2025-09-08,81,13:40:00,0.8623,1027.8930833333334,1169.3446333333331,0.0,0.0,0.0,0.0,276.53917051016833,0.0,10176.235888128182,135.08762051016856,0.0,0.0,0.0,582.4302758295917,582.4302758295917,9927.35063466903
方法D_动态分位数加小时滚动,2025-09-08,82,13:50:00,0.9026,1034.04185,1133.2167,0.0,0.0,0.0,0.0,263.2443289330048,0.0,10413.155784167886,164.06947893300492,0.0,0.0,0.0,740.4455584246512,740.4455584246512,10176.235888128182
方法D_动态分位数加小时滚动,2025-09-08,83,14:00:00,0.9754,1050.7033333333334,1099.53125,0.0,0.0,0.0,0.0,73.26353711457193,0.0,10479.092967571001,24.435620447905308,0.0,0.0,0.0,119.1725209244342,119.1725209244342,10413.155784167886
方法D_动态分位数加小时滚动,2025-09-08,84,14:10:00,1.0002,1035.5694666666666,1055.79925,0.0,0.0,0.0,0.0,175.96801430555692,0.0,10637.464180446003,155.73823097222348,0.0,0.0,0.0,778.8468930920895,778.8468930920895,10479.092967571001
方法D_动态分位数加小时滚动,2025-09-08,85,14:20:00,0.9978,1024.40735,1012.4482666666665,0.0,0.0,0.0,0.0,113.34527878329968,0.0,10739.474931350973,125.30436211663309,0.0,0.0,0.0,625.1434625998825,625.1434625998825,10637.464180446003
方法D_动态分位数加小时滚动,2025-09-08,86,14:30:00,1.0271,1034.1999999999998,967.2875,0.0,0.0,0.0,0.0,57.09064373037262,0.0,10790.856510708309,124.00314373037241,0.0,0.0,0.0,636.8181446273275,636.8181446273275,10739.474931350973
方法D_动态分位数加小时滚动,2025-09-08,87,14:40:00,1.0906,1047.1970833333332,907.6690333333332,0.0,0.0,0.0,0.0,10.159432546325762,0.0,10800.000000000002,149.68748254632578,0.0,0.0,0.0,816.2458423251145,816.2458423251145,10790.856510708309
方法D_动态分位数加小时滚动,2025-09-08,88,14:50:00,0.9376,1061.4720666666667,852.0203666666666,0.0,0.0,0.0,0.0,0.0,37.49339503475244,10758.34067218361,171.95830496524763,0.0,0.0,0.0,806.1405336770808,806.1405336770808,10800.000000000002
方法D_动态分位数加小时滚动,2025-09-08,89,15:00:00,0.6694,1066.045,805.0749999999999,258.3071666666668,94.55545116112734,0.0,163.75171550553944,0.0,0.0,10758.34067218361,166.41454883887286,0.0,172.91081736666675,-54.80769917970405,556.9894949637074,675.0926131506701,10758.34067218361
方法D_动态分位数加小时滚动,2025-09-08,90,15:10:00,0.66,1049.0444166666666,758.1962333333332,1008.2045696399159,272.4056570175228,0.0,735.7989126223931,46.288095003633885,0.0,10799.999957686881,64.73062131944437,0.0,665.4150159623446,-242.81364116538975,213.61105035416642,636.2124251511212,10758.34067218361
方法D_动态分位数加小时滚动,2025-09-08,91,15:20:00,0.7217,1046.45085,734.0647666666666,335.91974583333314,269.775124305027,0.0,66.14462152830612,0.0,0.0,10799.999957686881,42.6109590283063,0.0,242.43328056791654,-23.868286678489262,153.76164565364328,372.32663954307054,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,92,15:30:00,0.7308,1053.4333333333334,721.01875,385.60558333333313,321.2730282977362,0.0,64.33255503559695,0.0,0.0,10799.999957686881,11.141555035597321,0.0,281.80056029999986,-23.507115610007126,40.71124210007261,299.0046867900653,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,93,15:40:00,0.7534,1034.0780666666665,682.0608,430.55165250000016,367.98152144804465,0.0,62.570131051955514,0.0,0.0,10799.999957686881,0.0,15.964254781378258,324.3776149935001,-23.57016836727164,0.0,300.80744662622845,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,94,15:50:00,0.7823,1036.5272,646.58705,494.40065666666663,433.54466707177806,0.0,60.85598959488857,0.0,0.0,10799.999957686881,0.0,43.60451707177799,386.7696337103333,-23.803820330040665,0.0,362.9658133802927,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,95,16:00:00,0.8055,1055.4299999999998,617.7312499999999,577.7787708333333,518.5899628939987,0.0,59.18880793933454,0.0,0.0,10799.999957686881,0.0,80.89121289399873,465.40079990625,-23.838292397566985,0.0,441.562507508683,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,96,16:10:00,0.8271,1037.8847666666666,567.14725,602.5657841666667,555.9819790277779,0.0,46.583805138888806,0.0,0.0,10799.999957686881,0.0,85.24446236111135,498.38216008425,-19.264732615187466,0.0,479.11742746906253,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,97,16:20:00,0.8519,1038.3751166666666,513.1742833333333,624.1104808333332,578.8028633941343,0.0,45.30761743919891,0.0,0.0,10799.999957686881,0.0,53.6020300608011,531.6797186219165,-19.298779648226773,0.0,512.3809389736898,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,98,16:30:00,0.8791,1076.1516666666666,470.31874999999997,690.821,646.7546084311605,0.0,44.06639156883955,0.0,0.0,10799.999957686881,0.0,40.921691764493744,607.3007411,-19.369382414083425,0.0,587.9313586859165,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,99,16:40:00,0.9024,1111.0537666666667,433.20805,748.4522583333332,705.5930886031177,0.0,42.85916973021551,0.0,0.0,10799.999957686881,0.0,27.747371936451145,675.40331792,-19.338057382273238,0.0,656.0652605377267,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,100,16:50:00,0.9163,1118.0133999999998,382.24091666666664,785.5907766666666,743.9057563015696,0.0,41.68502036509699,0.0,0.0,10799.999957686881,0.0,8.13327296823627,719.8368286596666,-19.097992080269186,0.0,700.7388365793975,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,101,17:00:00,0.9264,1101.9033333333332,325.50624999999997,822.7453124999998,782.2022750642203,0.0,40.543037435779524,0.0,0.0,10799.999957686881,0.0,5.805191730887145,762.1912574999999,-18.779534940253075,0.0,743.4117225597469,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,102,17:10:00,0.9462,1085.29385,289.0738833333333,884.0664633333332,810.2684845138888,0.0,73.79797881944444,0.0,0.0,10799.999957686881,0.0,14.048517847222001,836.503687606,-34.913823779479166,0.0,801.5898638265209,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,103,17:20:00,0.9742,1062.0456166666665,247.8927,946.1019041666667,874.3256595647376,0.0,71.77624460192908,0.0,0.0,10799.999957686881,0.0,60.172742898070965,921.6924750391667,-34.96220874559965,0.0,886.730266293567,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,104,17:30:00,0.9862,1073.3049999999998,192.0625,1015.4019583333335,945.5920614828991,0.0,69.80989685043437,0.0,0.0,10799.999957686881,0.0,64.34956148289939,1001.3894113083335,-34.42326013694919,0.0,966.9661511713842,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,105,17:40:00,0.976,1143.71945,137.09363333333332,1093.5363241666664,1025.6389059429034,0.0,67.897418223763,0.0,0.0,10799.999957686881,0.0,19.01308927623677,1067.2914523866664,-33.133940093196344,0.0,1034.15751229347,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,106,17:50:00,1.0742,1029.4477333333332,87.0664,1013.1633183333332,947.1259853842603,0.0,66.03733294907295,0.0,0.0,10799.999957686881,0.0,4.744652050927016,1088.3400365536666,-35.468651526947085,0.0,1052.8713850267195,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,107,18:00:00,1.2313,793.8199999999999,43.3,848.2383125,784.0101068169087,0.0,64.22820568309135,0.0,0.0,10799.999957686881,0.0,33.49010681690868,1044.4358341812501,-39.542094828795186,0.0,1004.893739352455,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,108,18:10:00,1.2561,761.1530833333333,9.545666666666666,839.2016791666667,748.2129450000001,0.0,90.98873416666663,0.0,0.0,10799.999957686881,3.3944716666665045,0.0,1054.1212292012501,-57.14547449337498,21.31897930249898,1018.2947340103741,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,109,18:20:00,1.2447,805.75195,0.0,900.8156674999999,812.3196172823507,0.0,88.49605021764921,0.0,0.0,10799.999957686881,0.0,6.567667282350726,1121.2452613372498,-55.07551685295398,0.0,1066.1697444842957,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,110,18:30:00,1.2545,813.2083333333333,0.0,921.2150416666666,835.1433870178678,0.0,86.07165464879881,0.0,0.0,10799.999957686881,0.0,21.935053684534523,1155.6642697708332,-53.988445378459055,0.0,1101.6758243923741,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,111,18:40:00,1.2522,799.3209833333333,0.5701999999999999,924.8044749999999,841.090798335766,0.0,83.71367666423396,0.0,0.0,10799.999957686881,0.0,42.340015002432665,1158.040163595,-52.41313295947688,0.0,1105.6270306355232,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,112,18:50:00,1.2881,788.509,0.0,984.8857108333333,903.465414113829,0.0,81.42029671950434,0.0,0.0,10799.999957686881,0.0,114.95641411382894,1268.6312841244167,-52.43874210219677,0.0,1216.1925420222199,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,113,19:00:00,1.3466,792.98,0.0,146.22833333333335,67.03858821580195,0.0,79.1897451175314,0.0,833.3333333333333,9874.074031760956,0.0,107.39192154913519,196.9110736666667,-53.3184553876339,0.0,143.59261827903282,10799.999957686881
方法D_动态分位数加小时滚动,2025-09-08,114,19:10:00,1.3523,806.1489499999999,0.040933333333333335,144.84962000000007,27.429411250000044,0.0,117.42020875000003,0.0,833.3333333333333,8948.148105835031,0.0,54.65472791666673,195.8801411260001,-79.39367414631252,0.0,116.48646697968758,9874.074031760956
方法D_动态分位数加小时滚动,2025-09-08,115,19:20:00,1.3445,799.7271833333332,0.0,134.7201908333334,20.516770099147152,0.0,114.20342073418624,0.0,833.3333333333333,8022.222179909105,0.0,54.12292009914722,181.13129657541674,-76.7732495885567,0.0,104.35804698686005,8948.148105835031
方法D_动态分位数加小时滚动,2025-09-08,116,19:30:00,1.3483,777.0666666666666,0.0,143.49650000000008,32.42174169192856,0.0,111.07475830807152,0.0,833.3333333333333,7096.296253983179,0.0,88.68840835859521,193.47633095000012,-74.88104831338642,0.0,118.5952826366137,8022.222179909105
方法D_动态分位数加小时滚动,2025-09-08,117,19:40:00,1.349,769.0378166666666,0.0029333333333333334,129.5651600000001,21.533352774953414,0.0,108.03180722504669,0.0,833.3333333333333,6170.370328057253,0.0,85.83180277495342,174.78340084000013,-72.86745397329399,0.0,101.91594686670614,7096.296253983179
方法D_动态分位数加小时滚动,2025-09-08,118,19:50:00,1.3473,769.3096833333334,0.0,126.11558749999995,21.043368121949243,0.0,105.0722193780507,0.0,833.3333333333333,5244.444402131327,0.0,85.0670181219491,169.91553103874992,-70.78190058402386,0.0,99.13363045472606,6170.370328057253
方法D_动态分位数加小时滚动,2025-09-08,119,20:00:00,1.3482,771.435,0.0,152.00183333333337,49.80812234569021,0.0,102.19371098764316,0.0,833.3333333333333,4318.5184762054005,0.0,111.70645567902352,204.92887170000006,-68.88878057677026,0.0,136.0400911232298,5244.444402131327
方法D_动态分位数加小时滚动,2025-09-08,120,20:10:00,1.3513,779.31655,0.00021666666666666666,144.96343249999995,0.0,0.0,144.96343249999995,0.0,816.8180811805554,3410.9428304492276,0.0,37.50174784722208,195.88908633724992,-97.94454316862496,0.0,97.94454316862496,4318.5184762054005
方法D_动态分位数加小时滚动,2025-09-08,121,20:20:00,1.34,798.6323166666666,0.0,664.4407133333332,490.87062253558395,0.0,173.57009079774923,0.0,323.1818658122653,3051.8518684355995,0.0,15.420171681182637,890.3505558666665,-116.29196083449199,0.0,774.0585950321745,3410.9428304492276
方法D_动态分位数加小时滚动,2025-09-08,122,20:30:00,1.3489,806.5949999999999,0.0,157.73000000000002,4.977709226095271,0.0,152.75229077390475,0.0,833.3333333333333,2125.9259425096734,0.0,31.716042559428615,212.76199700000004,-103.02378251246006,0.0,109.73821448753998,3051.8518684355995
